sample_id,image_id,image_path_masked,image_real_path,crop,canonical_label,condition_group,dataset_split,question_type,question,visible_symptoms,lesion_location,symptom_pattern,severity_level,image_quality,confidence_level,triage_level,label_mentioned_in_question,input_no_label,input_with_label,target_answer,linked_knowledge_ids
CUCQA00014,DL_862ef596288c,images/dua_leo/DL_862ef596288c.jpg,images/dua_leo/DL_862ef596288c.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,visual_evidence,Dấu hiệu nào trong ảnh cần chú ý nhất?,"đốm nâu không đều còn ít, mô lá chưa hư nhiều, phần lá xanh vẫn còn tương đối nhiều",lá,đốm lá,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Dấu hiệu nào trong ảnh cần chú ý nhất? Triệu chứng nhìn thấy: đốm nâu không đều còn ít, mô lá chưa hư nhiều, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Dấu hiệu nào trong ảnh cần chú ý nhất? Triệu chứng nhìn thấy: đốm nâu không đều còn ít, mô lá chưa hư nhiều, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Quan sát ảnh này, bằng chứng quan trọng là đốm nâu không đều còn ít, mô lá chưa hư nhiều, phần lá xanh vẫn còn tương đối nhiều. Dấu hiệu này phù hợp nhất với hướng bệnh thán thư, nhưng cần phân biệt với sương mai và chảy gôm thân vì đều có thể tạo đốm/vết nâu trên lá. Mức độ hiện được xếp nhẹ, độ chắc chắn trung bình. Giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_ANTH_WET_COND_002
CUCQA00015,DL_862ef596288c,images/dua_leo/DL_862ef596288c.jpg,images/dua_leo/DL_862ef596288c.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,initial_action,"Nếu gặp dưa chuột có đốm vàng nâu mới xuất hiện, nên xử lý bước đầu thế nào?","một số vết nâu khô mới xuất hiện, phần lá xanh vẫn còn tương đối nhiều",lá,triệu chứng lá bất thường,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Nếu gặp dưa chuột có đốm vàng nâu mới xuất hiện, nên xử lý bước đầu thế nào? Triệu chứng nhìn thấy: một số vết nâu khô mới xuất hiện, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Nếu gặp dưa chuột có đốm vàng nâu mới xuất hiện, nên xử lý bước đầu thế nào? Triệu chứng nhìn thấy: một số vết nâu khô mới xuất hiện, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Dựa trên dấu hiệu đang thấy, bước đầu nên làm là: giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Dấu hiệu ảnh là một số vết nâu khô mới xuất hiện, phần lá xanh vẫn còn tương đối nhiều, phù hợp hướng bệnh thán thư ở mức nhẹ. Đồng thời không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng; nếu cần dùng thuốc, hãy theo nhãn và khuyến cáo kỹ thuật địa phương.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_TRIAGE_001;K_CUC_GENERAL_HUMIDITY_001;K_CUC_ANTH_WET_COND_002
CUCQA00016,DL_862ef596288c,images/dua_leo/DL_862ef596288c.jpg,images/dua_leo/DL_862ef596288c.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,differential_diagnosis,"Nhìn ảnh này đốm vàng nâu mới xuất hiện trên lá, có thể nhầm với gì?","vài đốm nâu nhỏ rải rác trên phiến lá, phần lá xanh vẫn còn tương đối nhiều",lá,đốm lá,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Nhìn ảnh này đốm vàng nâu mới xuất hiện trên lá, có thể nhầm với gì? Triệu chứng nhìn thấy: vài đốm nâu nhỏ rải rác trên phiến lá, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Nhìn ảnh này đốm vàng nâu mới xuất hiện trên lá, có thể nhầm với gì? Triệu chứng nhìn thấy: vài đốm nâu nhỏ rải rác trên phiến lá, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Ở góc nhìn tư vấn nông nghiệp, hướng bệnh thán thư là hợp lý khi ảnh cho thấy vài đốm nâu nhỏ rải rác trên phiến lá, phần lá xanh vẫn còn tương đối nhiều. Tuy vậy cần phân biệt với sương mai và chảy gôm thân vì đều có thể tạo đốm/vết nâu trên lá. Nếu ảnh chưa có đủ góc nhìn, nên bổ sung ảnh mặt dưới lá, thân/gốc hoặc toàn cây trước khi kết luận mạnh. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_IMAGE_FOLLOWUP_001;K_CUC_ANTH_WET_COND_002
CUCQA00020,DL_c890970fc63d,images/dua_leo/DL_c890970fc63d.jpg,images/dua_leo/DL_c890970fc63d.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,visual_evidence,Nhìn chi tiết nào giúp nhận ra bệnh này?,"nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều",lá,vàng/cháy mép do thiếu dinh dưỡng,nặng,đạt yêu cầu,cao,urgent_action,no,"Cây trồng: dưa leo. Câu hỏi: Nhìn chi tiết nào giúp nhận ra bệnh này? Triệu chứng nhìn thấy: nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều. Mức quan sát: nặng. Độ chắc chắn sơ bộ: cao.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Nhìn chi tiết nào giúp nhận ra bệnh này? Triệu chứng nhìn thấy: nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều. Mức quan sát: nặng. Độ chắc chắn sơ bộ: cao.","Với ảnh hiện tại, bằng chứng quan trọng là nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều. Dấu hiệu này phù hợp nhất với hướng bệnh thán thư, nhưng cần phân biệt với sương mai và chảy gôm thân vì đều có thể tạo đốm/vết nâu trên lá. Mức độ hiện được xếp nặng, độ chắc chắn cao. Giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_ANTH_WET_COND_002
CUCQA00030,DL_46b98d7f33d1,images/dua_leo/DL_46b98d7f33d1.jpg,images/dua_leo/DL_46b98d7f33d1.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,safety_check,Có nên phun thuốc không?,"nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều",lá,vàng/cháy mép do thiếu dinh dưỡng,nặng,đạt yêu cầu,trung bình,urgent_action,no,"Cây trồng: dưa leo. Câu hỏi: Có nên phun thuốc không? Triệu chứng nhìn thấy: nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều. Mức quan sát: nặng. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Có nên phun thuốc không? Triệu chứng nhìn thấy: nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều. Mức quan sát: nặng. Độ chắc chắn sơ bộ: trung bình.","Dựa trên dấu hiệu đang thấy, không nên xử lý quá mạnh chỉ từ một ảnh. Dấu hiệu hiện thấy là nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, mô nâu/cháy chiếm khá nhiều, nghiêng về bệnh thán thư nhưng cần phân biệt với sương mai và chảy gôm thân vì đều có thể tạo đốm/vết nâu trên lá. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng. Hướng an toàn là theo dõi thêm, giảm ẩm lá và kiểm tra các cây/lá lân cận.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_NO_DOSAGE_001;K_CUC_GENERAL_IMAGE_FOLLOWUP_001;K_CUC_ANTH_WET_COND_002
CUCQA00031,DL_6175c0df5379,images/dua_leo/DL_6175c0df5379.jpg,images/dua_leo/DL_6175c0df5379.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,identification,"Ảnh này cho thấy lá có nhiều vùng đốm nâu trên lá, là bệnh gì?","đốm nâu không đều còn ít, mô lá chưa hư nhiều, có vàng nhẹ quanh vùng tổn thương",lá,đốm lá,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Ảnh này cho thấy lá có nhiều vùng đốm nâu trên lá, là bệnh gì? Triệu chứng nhìn thấy: đốm nâu không đều còn ít, mô lá chưa hư nhiều, có vàng nhẹ quanh vùng tổn thương. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Ảnh này cho thấy lá có nhiều vùng đốm nâu trên lá, là bệnh gì? Triệu chứng nhìn thấy: đốm nâu không đều còn ít, mô lá chưa hư nhiều, có vàng nhẹ quanh vùng tổn thương. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Quan sát ảnh này, ảnh nghiêng về bệnh thán thư vì đốm nâu không đều còn ít, mô lá chưa hư nhiều, có vàng nhẹ quanh vùng tổn thương. Mức độ nhẹ, độ chắc chắn trung bình. Cần phân biệt với sương mai và chảy gôm thân vì đều có thể tạo đốm/vết nâu trên lá. Giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_ANTH_WET_COND_002
CUCQA00036,DL_6175c0df5379,images/dua_leo/DL_6175c0df5379.jpg,images/dua_leo/DL_6175c0df5379.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,severity_assessment,Lá có nhiều vùng đốm nâu có nặng không?,"một số vết nâu khô mới xuất hiện, có vàng nhẹ quanh vùng tổn thương",lá,vàng/cháy mép do thiếu dinh dưỡng,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Lá có nhiều vùng đốm nâu có nặng không? Triệu chứng nhìn thấy: một số vết nâu khô mới xuất hiện, có vàng nhẹ quanh vùng tổn thương. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Lá có nhiều vùng đốm nâu có nặng không? Triệu chứng nhìn thấy: một số vết nâu khô mới xuất hiện, có vàng nhẹ quanh vùng tổn thương. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Ở góc nhìn tư vấn nông nghiệp, mức độ hiện tại được xếp nhẹ dựa trên một số vết nâu khô mới xuất hiện, có vàng nhẹ quanh vùng tổn thương. Với độ chắc chắn trung bình, triage phù hợp là early_action. Giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Nếu vết lan nhanh trong 24–48 giờ hoặc cây suy rõ, nên xử lý sớm hơn.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_TRIAGE_001;K_CUC_GENERAL_HUMIDITY_001;K_CUC_ANTH_WET_COND_002
CUCQA00083,DL_2585a3b77cd4,images/dua_leo/DL_2585a3b77cd4.jpg,images/dua_leo/DL_2585a3b77cd4.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,severity_assessment,"Trường hợp này lá có nhiều mảng nâu làm lá cháy, mức độ trong ảnh nên đánh giá thế nào?","nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, có điểm nâu rải rác",lá,vàng/cháy mép do thiếu dinh dưỡng,nặng,đạt yêu cầu,cao,urgent_action,no,"Cây trồng: dưa leo. Câu hỏi: Trường hợp này lá có nhiều mảng nâu làm lá cháy, mức độ trong ảnh nên đánh giá thế nào? Triệu chứng nhìn thấy: nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, có điểm nâu rải rác. Mức quan sát: nặng. Độ chắc chắn sơ bộ: cao.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Trường hợp này lá có nhiều mảng nâu làm lá cháy, mức độ trong ảnh nên đánh giá thế nào? Triệu chứng nhìn thấy: nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, có điểm nâu rải rác. Mức quan sát: nặng. Độ chắc chắn sơ bộ: cao.","Dựa trên dấu hiệu đang thấy, mức độ hiện tại được xếp nặng dựa trên nhiều mảng nâu/cháy lá rõ, mô lá có thể khô rách, vùng vàng khá nổi bật, có điểm nâu rải rác. Với độ chắc chắn cao, triage phù hợp là urgent_action. Giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Nếu vết lan nhanh trong 24–48 giờ hoặc cây suy rõ, nên xử lý sớm hơn.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_TRIAGE_001;K_CUC_GENERAL_HUMIDITY_001;K_CUC_ANTH_WET_COND_002
CUCQA00089,DL_f51a802372be,images/dua_leo/DL_f51a802372be.jpg,images/dua_leo/DL_f51a802372be.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,severity_assessment,"Với lá trong ảnh vài đốm nâu nhỏ trên lá, mức bệnh đã nặng chưa?",một số vết nâu khô mới xuất hiện,lá,triệu chứng lá bất thường,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Với lá trong ảnh vài đốm nâu nhỏ trên lá, mức bệnh đã nặng chưa? Triệu chứng nhìn thấy: một số vết nâu khô mới xuất hiện. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Với lá trong ảnh vài đốm nâu nhỏ trên lá, mức bệnh đã nặng chưa? Triệu chứng nhìn thấy: một số vết nâu khô mới xuất hiện. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Dựa trên dấu hiệu đang thấy, mức độ hiện tại được xếp nhẹ dựa trên một số vết nâu khô mới xuất hiện. Với độ chắc chắn trung bình, triage phù hợp là early_action. Giữ lá khô, tưới gốc, tránh làm việc khi lá ướt, dọn lá bệnh nặng và theo dõi cả thân/quả. Nếu vết lan nhanh trong 24–48 giờ hoặc cây suy rõ, nên xử lý sớm hơn.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_TRIAGE_001;K_CUC_GENERAL_HUMIDITY_001;K_CUC_ANTH_WET_COND_002
CUCQA00114,DL_8404b37e6cf8,images/dua_leo/DL_8404b37e6cf8.jpg,images/dua_leo/DL_8404b37e6cf8.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,safety_check,Phun gì bây giờ?,"vài đốm nâu nhỏ rải rác trên phiến lá, có vàng nhẹ quanh vùng tổn thương, phần lá xanh vẫn còn tương đối nhiều",lá,đốm lá,nhẹ,đạt yêu cầu,trung bình,early_action,no,"Cây trồng: dưa leo. Câu hỏi: Phun gì bây giờ? Triệu chứng nhìn thấy: vài đốm nâu nhỏ rải rác trên phiến lá, có vàng nhẹ quanh vùng tổn thương, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Phun gì bây giờ? Triệu chứng nhìn thấy: vài đốm nâu nhỏ rải rác trên phiến lá, có vàng nhẹ quanh vùng tổn thương, phần lá xanh vẫn còn tương đối nhiều. Mức quan sát: nhẹ. Độ chắc chắn sơ bộ: trung bình.","Dựa trên dấu hiệu đang thấy, không nên xử lý quá mạnh chỉ từ một ảnh. Dấu hiệu hiện thấy là vài đốm nâu nhỏ rải rác trên phiến lá, có vàng nhẹ quanh vùng tổn thương, phần lá xanh vẫn còn tương đối nhiều, nghiêng về bệnh thán thư nhưng cần phân biệt với sương mai và chảy gôm thân vì đều có thể tạo đốm/vết nâu trên lá. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng. Hướng an toàn là theo dõi thêm, giảm ẩm lá và kiểm tra các cây/lá lân cận.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_NO_DOSAGE_001;K_CUC_GENERAL_IMAGE_FOLLOWUP_001;K_CUC_ANTH_WET_COND_002
CUCQA00138,DL_7a26df2e9eba,images/dua_leo/DL_7a26df2e9eba.jpg,images/dua_leo/DL_7a26df2e9eba.jpg,dưa leo,bệnh thán thư,bệnh nấm,train,safety_check,Phun gì bây giờ?,"vết nâu khô lan rộng, nhiều vùng lá tổn thương, có điểm nâu rải rác, một số vùng ảnh tối cần quan sát kỹ",lá,triệu chứng lá bất thường,nặng,đạt yêu cầu,thấp,insufficient_evidence,no,"Cây trồng: dưa leo. Câu hỏi: Phun gì bây giờ? Triệu chứng nhìn thấy: vết nâu khô lan rộng, nhiều vùng lá tổn thương, có điểm nâu rải rác, một số vùng ảnh tối cần quan sát kỹ. Mức quan sát: nặng. Độ chắc chắn sơ bộ: thấp.","Cây trồng: dưa leo. Nhãn nghi ngờ: bệnh thán thư. Câu hỏi: Phun gì bây giờ? Triệu chứng nhìn thấy: vết nâu khô lan rộng, nhiều vùng lá tổn thương, có điểm nâu rải rác, một số vùng ảnh tối cần quan sát kỹ. Mức quan sát: nặng. Độ chắc chắn sơ bộ: thấp.","Ảnh hiện chưa đủ bằng chứng để kết luận chắc. Dấu hiệu quan sát được là vết nâu khô lan rộng, nhiều vùng lá tổn thương, có điểm nâu rải rác, một số vùng ảnh tối cần quan sát kỹ. Có thể cân nhắc hướng bệnh thán thư, nhưng cần phân biệt với sương mai, chảy gôm thân hoặc đốm lá khác. Nên chụp gần hơn các đốm nâu, cả mặt trên/mặt dưới lá và quan sát thêm thân/quả nếu có vết lõm hoặc mô khô. Trong lúc chờ xác nhận, giữ lá khô, tưới gốc, loại bỏ lá bệnh nặng và theo dõi tốc độ lan. Không tự nêu thuốc, hoạt chất hoặc liều lượng nếu không có nguồn/nhãn địa phương rõ ràng.",K_CUC_ANTH_SYMPTOM_001;K_CUC_ANTH_VISUAL_001;K_CUC_ANTH_DIFF_001;K_CUC_ANTH_ACTION_001;K_CUC_ANTH_CONF_001;K_CUC_ANTH_TRIAGE_001;K_CUC_ANTH_FOLLOWUP_001;K_CUC_GENERAL_NO_DOSAGE_001;K_CUC_GENERAL_IMAGE_FOLLOWUP_001;K_CUC_GENERAL_NOT_OVERCONFIDENT_001;K_CUC_GENERAL_TRIAGE_001;K_CUC_ANTH_WET_COND_002
